position_id,asset,side,ret_1_dir,ret_6_dir,ret_12_dir,ret_48_dir,sigma_bar_pct,vol_percentile,imbalance_dir,spread_bps,depth_log,fv_edge_bps,basis_dir,volume_z,funding_dir,mom_dir,drawdown_pct,regime_bull_quiet,regime_bull_vol,regime_range,regime_bear,regime_crisis,corr_fast,corr_shift,turbulence_pct,sent_dir,sent_fear,fear_greed,dominance_delta,equity_risk_z,hour_sin,hour_cos,weekend,imbalance_delta_dir,other_ret_6_dir,depth_ratio,mtf_align,pd_zone,liq_pocket_pull,fvg_pull,fvg_liq_confluence,poc_dist,va_pos,regime_age,funding_dist,venue_disloc_dir,th_grid,th_metronome,th_clockwork,th_stopzone,th_barclose,opt_pcr_z,opt_oi_pcr_z,opt_iv_skew,manip_suspect,pat_engulf_dir,pat_hammer_dir,pat_marubozu_dir,direction,gate_confidence,label,net_pnl_usd,source,ts,signal_ts
cand-159,BTC,long,3.080649,0.287943,0.982530,0.363953,0.068274,0.170000,1.034818,0.001595,0.872392,0.000000,-0.247112,0.251005,0.028903,-0.333333,0.345222,0.000000,0.000000,1.000000,0.000000,0.000000,0.945680,0.117731,0.024000,0.003940,0.000000,0.220000,-0.008409,0.000000,0.342020,-0.939693,0.000000,0.000000,0.143470,1.071213,1.000000,0.857642,0.976194,0.000000,0.000000,0.011668,0.000000,0.122136,0.665288,-0.635681,0.020000,0.000000,0.000000,0.197000,0.012000,0.000000,0.000000,-0.273967,0.153467,1.000000,-0.000202,0.985789,1.000000,0.741786,1,0.00,candidate,1784045795,1784025300
cand-160,BTC,long,1.199919,0.865637,1.625894,0.391404,0.068258,0.170000,1.375838,0.001595,0.867232,-0.236947,-0.289755,1.058445,0.028850,-0.333333,0.343162,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.112000,0.004032,0.000000,0.220000,0.000000,0.000000,0.321439,-0.946930,0.000000,-0.111760,0.247328,0.975815,1.000000,0.986491,0.997664,0.000000,0.000000,0.028032,0.000000,0.001852,0.655890,-0.671597,0.034000,0.000000,0.000000,0.588000,0.000000,0.000000,0.000000,-0.273967,0.031238,0.000000,0.066248,0.678100,1.000000,1.000000,1,0.00,candidate,1784045795,1784025600
cand-161,ETH,long,0.445949,1.062295,1.562045,0.815071,0.095050,0.170000,1.248233,0.005572,0.830870,-1.194157,-1.687960,2.726417,-0.014521,-0.333333,0.462243,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.112000,0.004032,0.000000,0.220000,0.000000,0.000000,0.317305,-0.948324,0.000000,0.859770,0.144733,1.481936,1.000000,0.916136,0.973049,0.000000,0.000000,0.097492,0.053156,0.002986,0.652487,-0.476172,0.006000,0.000000,0.000000,0.985000,0.000000,0.000000,0.000000,-0.273967,0.494288,0.000000,-0.114150,0.241379,1.000000,0.850683,1,0.00,candidate,1784045795,1784025600
cand-162,BTC,long,2.084928,1.852414,1.989963,0.793990,0.068250,0.170000,0.620698,0.001592,0.878688,-0.234391,-0.581763,2.847502,0.028940,-0.333333,0.343162,0.000000,0.000000,1.000000,0.000000,0.000000,0.965315,0.014443,0.112000,0.004032,0.000000,0.220000,0.000000,0.000000,0.300706,-0.953717,0.000000,-0.583835,0.469655,1.158098,1.000000,0.960253,0.990987,0.000000,0.000000,0.054437,0.018547,0.005231,0.645754,-0.634710,0.020000,0.000000,0.000000,0.363000,0.000000,0.000000,0.000000,-0.273967,0.954710,0.000000,0.014816,0.690054,1.000000,1.000000,1,0.00,candidate,1784045795,1784025900
cand-163,ETH,long,2.137633,2.010322,2.082202,1.181928,0.095376,0.176667,0.650821,0.005567,0.780498,0.000000,-0.528039,5.000000,-0.014015,-0.333333,0.462243,0.000000,0.000000,1.000000,0.000000,0.000000,0.965315,0.014443,0.112000,0.004032,0.000000,0.220000,0.000000,0.000000,0.300706,-0.953717,0.000000,-0.151201,0.309684,0.753022,1.000000,0.912067,0.965127,0.000000,0.000000,0.137839,0.073427,0.005231,0.645754,-0.531350,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.273967,0.148503,0.000000,-0.083284,0.593496,1.000000,1.000000,1,0.00,candidate,1784045795,1784025900
cand-164,BTC,long,2.144003,1.009599,0.887135,1.142671,0.065814,0.153333,1.322315,0.001589,0.851972,0.000000,-0.366085,2.710346,0.014658,-0.333333,0.342663,0.000000,0.000000,1.000000,0.000000,0.000000,0.927201,0.057866,0.224000,0.007837,0.000000,0.220000,-0.001779,0.000000,-0.104528,-0.994522,0.000000,0.000000,0.101759,0.790173,1.000000,0.988329,0.997509,0.000000,0.000000,0.067000,0.010423,0.055471,0.448470,-0.572625,0.010000,0.000000,0.000000,0.712000,0.000000,0.000000,0.000000,-0.282776,0.000000,0.000000,0.083298,0.673500,1.000000,1.000000,1,0.00,candidate,1784045795,1784031300
cand-165,ETH,long,3.297253,1.545799,1.103015,1.917866,0.096598,0.180000,0.763140,0.005545,0.806740,0.000000,-0.583716,1.666583,-0.002111,-0.333333,0.460826,0.000000,0.000000,1.000000,0.000000,0.000000,0.979474,0.054583,0.224000,0.007837,0.000000,0.220000,-0.001779,0.000000,-0.113203,-0.993572,0.000000,0.000000,0.303174,0.711103,1.000000,0.941582,0.973408,0.000000,0.000000,0.204574,0.091384,0.056549,0.445234,-0.548703,0.009000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,-0.282776,0.202593,0.000000,-0.027141,0.734355,1.000000,0.852860,1,0.00,candidate,1784045795,1784031600
cand-166,ETH,long,-2.405006,0.824561,0.123921,1.234540,0.099633,0.186667,1.245112,0.401663,0.733314,-5.000000,-8.000000,2.706080,0.001178,-0.333333,0.460643,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.124000,0.007916,0.000000,0.220000,0.000000,0.000000,-0.130526,-0.991445,0.000000,0.000000,0.186583,0.734596,1.000000,0.721543,0.865053,0.000000,0.000000,0.179985,0.046088,0.001387,0.435510,0.005502,0.008000,0.000000,0.000000,0.197000,0.000000,0.000000,0.000000,-0.282776,0.425230,0.000000,0.041343,-0.393636,1.000000,0.852860,1,0.00,candidate,1784045795,1784031900
cand-167,BTC,long,-2.372583,1.099679,0.603783,1.004128,0.069268,0.173333,0.356525,0.164177,0.892452,-1.721699,-3.891804,3.932361,0.018335,-0.333333,0.341710,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.124000,0.007916,0.000000,0.220000,0.000000,0.000000,-0.134851,-0.990866,0.000000,0.000000,0.201234,1.284133,1.000000,0.706766,0.907934,0.000000,0.000000,0.076050,0.038005,0.001748,0.434429,-1.102006,0.004000,0.000000,0.000000,0.196000,0.000000,0.000000,0.000000,-0.282776,0.127813,0.000000,-0.012583,-0.432817,1.000000,1.000000,1,0.00,candidate,1784045795,1784031900
cand-168,ETH,long,6.000000,4.406878,2.728402,2.277633,0.129586,0.343333,0.744896,0.060290,0.862731,-0.594117,-0.754696,5.000000,0.009118,-0.333333,0.452997,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.208000,0.007861,0.000000,0.220000,0.000000,0.000000,-0.156434,-0.987688,0.000000,0.000000,1.058742,0.571992,1.000000,0.903660,0.921517,0.000000,0.000000,0.053408,0.000000,0.001040,0.423716,-0.435545,0.003000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.282776,0.159602,1.000000,-0.026617,0.817451,1.000000,1.000000,1,0.00,candidate,1784045795,1784032200
cand-169,BTC,long,6.000000,4.740206,2.871684,2.068932,0.091184,0.300000,0.141114,0.001576,0.883889,0.428340,0.521781,5.000000,0.021987,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.208000,0.007861,0.000000,0.220000,0.000000,0.000000,-0.156434,-0.987688,0.000000,0.000000,1.398825,1.000000,1.000000,0.890222,0.938488,0.000000,0.000000,0.043526,0.000000,0.001040,0.423716,-0.201593,0.004000,0.000000,0.000000,0.284000,0.000000,0.000000,0.000000,-0.282776,0.013814,1.000000,-0.030845,0.801783,1.000000,1.000000,1,0.00,candidate,1784045795,1784032200
cand-170,BTC,long,-0.777555,4.525990,2.920287,1.721629,0.092248,0.316667,0.708101,0.001578,0.729866,0.000000,0.124789,1.870877,0.025016,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,-1.000000,-0.000000,0.208000,0.007861,0.000000,0.220000,0.000000,0.000000,-0.182236,-0.983255,0.000000,-0.352327,1.533315,0.120726,1.000000,0.770365,0.858332,0.000000,0.000000,0.035295,0.000000,0.005001,0.411833,-0.394996,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.282776,0.366143,0.000000,-0.675089,-0.166911,1.000000,1.000000,1,0.00,candidate,1784045795,1784032500
cand-171,BTC,long,2.019556,4.951508,3.434704,1.927938,0.093226,0.346667,1.284577,0.001572,0.851740,-0.517146,-1.275435,0.492008,0.027012,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.926670,0.052282,0.208000,0.007861,0.000000,0.220000,-0.029898,0.000000,-0.195090,-0.980785,0.000000,0.236989,1.645559,0.740472,1.000000,0.872188,0.921298,0.000000,0.000000,0.072849,0.000000,0.007161,0.405352,0.006604,0.002000,0.000000,0.000000,0.151000,0.000000,0.000000,0.000000,-0.282776,0.861508,1.000000,0.013311,0.612193,1.000000,1.000000,1,0.00,candidate,1784045795,1784032800
cand-172,ETH,long,0.941770,5.127578,3.192834,2.301304,0.131016,0.353333,0.964843,0.131257,0.799382,-1.772216,-2.557922,0.106741,0.013080,-0.333333,0.452997,0.000000,0.000000,1.000000,0.000000,0.000000,0.926670,0.052282,0.208000,0.007861,0.000000,0.220000,-0.029898,0.000000,-0.195090,-0.980785,0.000000,-0.360942,1.130705,0.632083,1.000000,0.853697,0.865910,0.000000,0.000000,0.081246,0.000000,0.007161,0.405352,-0.196846,0.002000,0.000000,0.000000,0.522000,0.000000,0.000000,0.000000,-0.282776,0.068680,0.000000,-0.006688,0.482759,1.000000,1.000000,1,0.00,candidate,1784045795,1784032800
cand-173,ETH,long,6.000000,6.000000,4.786325,3.072936,0.148415,0.433333,0.641540,0.005424,0.825188,0.000000,-0.640549,4.495675,0.015679,-0.333333,0.452997,0.000000,0.000000,1.000000,0.000000,0.000000,0.917400,0.042546,0.208000,0.008003,0.000000,0.220000,-0.029898,0.000000,-0.216440,-0.976296,0.000000,0.098236,1.271741,0.933452,1.000000,0.840919,0.793187,0.000000,0.000000,0.272044,0.000000,0.010420,0.395577,-0.395830,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.282776,0.555011,0.000000,-0.155131,0.606134,1.000000,1.000000,1,0.00,candidate,1784045795,1784033100
cand-174,BTC,long,2.941023,5.411959,4.316593,2.428774,0.095933,0.366667,0.645683,0.001571,0.874668,0.000000,0.303744,2.220105,0.029604,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.917400,0.042546,0.208000,0.008003,0.000000,0.220000,-0.029898,0.000000,-0.216440,-0.976296,0.000000,-0.598869,2.359008,1.126843,1.000000,0.883074,0.916654,0.000000,0.000000,0.125113,0.000000,0.010420,0.395577,-0.842357,0.004000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,-0.282776,0.311615,0.000000,-0.220947,0.529950,1.000000,0.852860,1,0.00,candidate,1784045795,1784033100
cand-175,BTC,long,1.161876,5.023330,4.459885,2.604253,0.096402,0.370000,0.418965,0.001569,0.888265,0.000000,0.140863,0.253145,0.030792,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.915087,0.036741,0.208000,0.008003,0.000000,0.220000,-0.029898,0.000000,-0.237686,-0.971342,0.000000,-0.738879,2.248726,1.349249,1.000000,0.935482,0.954062,0.000000,0.000000,0.147361,0.000000,0.013814,0.385394,-0.578106,0.002000,0.000000,0.000000,0.988000,0.000000,0.000000,0.000000,-0.282776,0.437122,0.000000,-0.158477,0.441013,1.000000,1.000000,1,0.00,candidate,1784045795,1784033400
cand-176,ETH,long,1.400641,6.000000,5.076796,3.266145,0.148664,0.433333,1.396392,0.086711,0.796238,0.000000,0.103732,0.372755,0.016870,-0.333333,0.452997,0.000000,0.000000,1.000000,0.000000,0.000000,0.915087,0.036741,0.208000,0.008003,0.000000,0.220000,-0.029898,0.000000,-0.237686,-0.971342,0.000000,0.341544,1.186186,0.654621,1.000000,0.894363,0.862953,0.000000,0.000000,0.313080,0.000000,0.013814,0.385394,-0.425243,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.282776,0.851552,0.000000,-0.171921,0.585366,1.000000,1.000000,1,0.00,candidate,1784045795,1784033400
cand-177,ETH,long,4.859356,6.000000,6.000000,3.755549,0.158903,0.480000,1.554715,0.085926,0.819567,-0.161213,-1.976137,2.123916,0.021369,-0.333333,0.452997,0.000000,0.000000,1.000000,0.000000,0.000000,0.967396,0.047247,0.208000,0.008003,0.000000,0.220000,0.028309,0.000000,-0.258819,-0.965926,0.000000,0.078877,1.598725,0.965535,1.000000,0.917552,0.873503,0.000000,0.000000,0.467919,0.000000,0.017431,0.374542,-0.233556,0.002000,0.000000,0.000000,0.495000,0.000000,0.000000,0.000000,-0.282776,0.0,0.000000,-0.099045,0.642247,1.000000,1.000000,1,0.00,candidate,1784045795,1784033700
cand-178,BTC,long,2.527224,6.000000,5.247743,2.928148,0.098209,0.396667,0.822876,0.001568,0.852791,0.000000,0.397832,0.695341,0.033686,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.968698,0.048533,0.208000,0.008003,0.000000,0.220000,0.028309,0.000000,-0.275637,-0.961262,0.000000,0.228350,3.000000,0.813407,1.000000,0.972911,0.979199,0.000000,0.000000,0.195499,0.000000,0.020315,0.365891,-0.328786,0.004000,0.000000,0.000000,0.904000,0.000000,0.000000,0.000000,-0.282776,0.302623,0.000000,-0.040445,0.798891,1.000000,1.000000,0,0.00,candidate,1784045795,1784033700
cand-179,ETH,long,-0.247939,5.195453,6.000000,3.562446,0.160461,0.480000,1.093018,0.107637,0.814806,0.000000,0.466523,0.828359,0.025857,-0.333333,0.452997,0.000000,0.000000,1.000000,0.000000,0.000000,0.726065,-0.088972,0.208000,0.007879,0.000000,0.220000,-0.027154,0.000000,-0.288196,-0.957571,0.000000,0.854279,0.516183,0.930374,1.000000,0.908910,0.860189,0.000000,0.000000,0.460147,0.000000,0.022289,0.359970,-0.330876,0.006000,0.000000,0.000000,0.498000,0.000000,0.000000,0.000000,-0.282776,0.467012,0.000000,-0.343971,-0.069614,1.000000,1.000000,1,0.00,candidate,1784045795,1784034000
cand-180,BTC,short,0.311040,-2.253550,-4.521656,-2.492976,0.100824,0.410000,0.546976,0.001570,0.863750,0.000000,-0.297524,-0.053890,-0.034468,0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.710785,-0.102875,0.208000,-0.007879,0.000000,0.220000,-0.027154,0.000000,-0.300706,-0.953717,0.000000,1.369851,-1.837707,1.007441,-1.000000,0.854097,0.342379,0.927573,0.000000,0.141147,0.000000,0.024452,0.353479,0.255293,0.012000,0.000000,0.000000,0.626000,0.000000,0.000000,0.000000,-0.282776,0.471331,-0.000000,0.380742,0.145652,-1.000000,1.000000,0,0.00,candidate,1784045795,1784034300
cand-181,BTC,long,-0.311040,2.253550,4.521656,2.492976,0.100824,0.410000,1.131881,0.001568,0.853791,0.000000,-0.368974,-0.053890,0.034708,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.709925,-0.103738,0.208000,0.007879,0.000000,0.220000,-0.027154,0.000000,-0.304864,-0.952396,0.000000,1.678857,1.837707,0.854520,1.000000,0.854097,0.887661,0.000000,0.000000,0.141147,0.000000,0.025537,0.350225,-0.413891,0.005000,0.000000,0.000000,0.910000,0.000000,0.000000,0.000000,-0.282776,0.682523,0.000000,-0.380742,-0.145652,1.000000,1.000000,1,0.00,candidate,1784045795,1784034300
cand-182,ETH,long,0.500047,4.507936,6.000000,3.420091,0.162617,0.503333,0.200631,0.199284,0.798613,0.000000,-0.252109,0.044658,0.030324,-0.333333,0.452997,0.000000,0.000000,1.000000,0.000000,0.000000,0.705453,-0.107329,0.208000,0.007879,0.000000,0.220000,-0.027154,0.000000,-0.321439,-0.946930,0.000000,-1.006099,0.375803,0.908909,1.000000,0.886255,0.825233,0.000000,0.000000,0.439742,0.000000,0.027702,0.343728,-0.578666,0.007000,0.000000,0.000000,0.114000,0.000000,0.000000,0.000000,-0.282776,0.568882,0.000000,0.186283,0.331140,1.000000,1.000000,1,0.00,candidate,1784045795,1784034600
cand-183,BTC,long,0.074647,1.521445,4.312731,2.480985,0.100839,0.410000,0.300866,0.001567,0.846965,0.000000,-0.119777,-0.145777,0.036049,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.703973,-0.108814,0.208000,0.007879,0.000000,0.220000,-0.008976,0.000000,-0.329691,-0.944089,0.000000,-0.788325,1.795636,0.771359,1.000000,0.857356,0.890178,0.000000,0.000000,0.142642,0.000000,0.029527,0.338255,-0.341428,0.016000,0.000000,0.000000,0.495000,0.000000,0.000000,0.000000,-0.282776,0.189081,0.000000,-0.105998,0.060150,1.000000,0.853195,1,0.00,candidate,1784045795,1784034600
cand-184,ETH,long,1.672977,2.774447,6.000000,3.653641,0.163231,0.503333,0.955511,0.777953,0.834632,-2.119741,-2.617143,-0.006293,0.032411,-0.333333,0.452997,0.000000,0.000000,1.000000,0.000000,0.000000,0.824407,0.001576,0.208000,0.007879,0.000000,0.220000,-0.008976,0.000000,-0.342020,-0.939693,0.000000,0.264743,0.217311,1.731391,1.000000,0.945580,0.916613,0.000000,0.000000,0.493084,0.000000,0.031335,0.332832,-1.275288,0.002000,0.000000,0.000000,0.528000,0.000000,0.000000,0.000000,-0.282776,0.720216,0.000000,0.059476,0.724286,1.000000,1.000000,1,0.00,candidate,1784045795,1784034900
cand-185,BTC,long,1.227070,0.880407,4.265764,2.741002,0.100768,0.410000,1.341469,0.001562,0.898974,-0.181888,-0.902675,-0.042200,0.036851,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.825446,0.002606,0.208000,0.007615,0.000000,0.220000,-0.008976,0.000000,-0.354291,-0.935135,0.000000,1.040603,1.109314,1.645704,1.000000,0.910924,0.931505,0.000000,0.000000,0.167180,0.000000,0.033274,0.327013,-0.813088,0.012000,0.000000,0.000000,0.967000,0.000000,0.000000,0.000000,-0.287254,0.000000,0.000000,-0.078745,0.712996,1.000000,1.000000,1,0.00,candidate,1784045795,1784034900
cand-187,BTC,long,-2.218097,-0.016844,4.336365,2.787894,0.106137,0.456667,0.876636,0.001565,0.816441,0.000000,-0.179456,0.138222,0.040671,-0.333333,0.335252,0.000000,0.000000,1.000000,0.000000,0.000000,0.732239,-0.076172,0.208000,0.007615,0.000000,0.220000,-0.004054,3.162278,-0.382683,-0.923880,0.000000,0.808538,0.991100,0.487991,1.000000,0.851411,0.869873,0.000000,0.000000,0.203237,0.000000,0.038334,0.311834,-0.474132,0.011000,0.000000,0.000000,0.036000,0.000000,0.000000,0.000000,-0.287254,0.534483,0.000000,0.026375,-0.837597,1.000000,1.000000,1,0.00,candidate,1784045795,1784035500
cand-188,ETH,long,0.283326,2.340680,6.000000,4.199885,0.172862,0.550000,1.082093,0.005342,0.813794,0.000000,1.327296,0.142549,0.032072,-0.333333,0.452997,0.000000,0.000000,1.000000,0.000000,0.000000,0.729922,-0.078490,0.208000,0.007615,0.000000,0.220000,-0.004054,3.162278,-0.386711,-0.922201,0.000000,0.879737,-0.004379,1.296897,1.000000,0.956085,0.920877,0.000000,0.000000,0.210755,0.000000,0.039053,0.309676,-0.376440,0.004000,0.000000,0.000000,0.249000,0.000000,0.000000,0.000000,-0.287254,0.664316,0.000000,-0.215463,0.163410,1.000000,0.853195,0,0.00,candidate,1784045795,1784035500
cand-190,BTC,long,1.553111,0.762289,2.015388,2.748249,0.108823,0.456667,1.071936,0.001567,0.887818,0.000000,0.244218,0.226577,0.047751,-0.333333,0.332255,0.000000,0.000000,1.000000,0.000000,0.000000,0.816946,0.005644,0.672000,0.004793,0.000000,0.220000,-0.090540,1.982139,-0.426569,-0.904455,0.000000,0.217437,1.041322,1.344002,1.000000,0.826110,0.847614,0.000000,0.000000,0.190069,0.000000,0.045808,0.289410,-0.315544,0.003000,0.000000,0.000000,0.077000,0.000000,0.000000,0.000000,-1.000000,0.0,0.000000,-0.038198,0.541395,1.000000,1.000000,1,0.00,candidate,1784045795,1784036100
cand-193,BTC,long,-1.769803,-0.000579,0.980043,2.538997,0.110648,0.466667,1.102844,0.001569,0.895463,0.000000,-0.105887,0.088358,0.049264,-0.333333,0.332255,0.000000,0.000000,1.000000,0.000000,0.000000,0.888953,0.069824,0.672000,0.004793,0.000000,0.220000,-0.090540,1.964706,-0.442289,-0.896873,0.000000,0.156945,0.680242,1.431472,1.000000,0.751697,0.781977,0.000000,0.000000,0.151238,0.000000,0.048736,0.280628,-0.767452,0.010000,0.000000,0.000000,0.692000,0.000000,0.000000,0.000000,-1.000000,0.000000,-0.579703,0.034768,-0.505455,1.000000,1.000000,1,0.00,candidate,1784045795,1784036400
cand-194,BTC,short,1.769803,0.000579,-0.980043,-2.538997,0.110648,0.466667,0.671445,0.001571,0.850659,-0.265734,-1.125036,0.088358,-0.050790,0.333333,0.332255,0.000000,0.000000,1.000000,0.000000,0.000000,0.889232,0.070112,0.672000,-0.004793,0.000000,0.220000,0.009134,1.964706,-0.450098,-0.892979,0.000000,1.283951,-0.680242,0.769714,-1.000000,0.751697,0.339971,0.925121,0.000000,0.151238,0.000000,0.050206,0.276217,0.397799,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.416086,0.579703,-0.034768,0.505455,-1.000000,1.000000,0,0.00,candidate,1784045795,1784036400
cand-195,BTC,long,0.521826,-0.241673,0.393472,2.529642,0.111156,0.470000,0.347057,0.001568,0.886329,-0.063400,-0.862828,0.031311,0.051887,-0.333333,0.332255,0.000000,0.000000,1.000000,0.000000,0.000000,0.852464,0.037399,0.672000,0.004793,0.000000,0.220000,0.009134,1.487755,-0.461749,-0.887011,0.000000,0.589623,0.391654,1.286226,1.000000,0.768599,0.801432,0.000000,0.000000,0.162748,0.000000,0.052021,0.270772,-0.764199,0.007000,0.000000,0.000000,0.931000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.020282,0.174303,1.000000,1.000000,1,0.00,candidate,1784045795,1784036700
cand-197,BTC,long,-0.016871,-1.617292,0.097423,2.493054,0.111476,0.473333,1.130106,0.001569,0.901931,0.000000,0.387851,-0.208504,0.054365,-0.333333,0.332255,0.000000,0.000000,1.000000,0.000000,0.000000,0.849546,0.034604,0.672000,-0.000893,0.000000,0.220000,0.009134,1.875163,-0.480989,-0.876727,0.000000,0.704968,-0.446683,1.700607,1.000000,0.763916,0.800801,0.000000,0.000000,0.162375,0.000000,0.055781,0.259492,-0.741359,0.009000,0.000000,0.000000,0.906000,0.000000,0.000000,0.000000,-0.107346,0.146399,0.000000,-0.233474,-0.007246,1.000000,0.853195,1,0.00,candidate,1784045795,1784037000
cand-199,BTC,long,0.167367,-0.687157,-0.497239,2.479275,0.111424,0.473333,1.027396,0.001569,0.910253,0.271671,0.742364,-0.374362,0.056521,-0.333333,0.332255,0.000000,0.000000,1.000000,0.000000,0.000000,0.840812,0.025781,0.672000,-0.000893,0.000000,0.220000,0.014160,1.865010,-0.503774,-0.863836,0.000000,0.713085,-0.433634,1.976406,1.000000,0.770701,0.807054,0.000000,0.000000,0.166074,0.000000,0.059778,0.247503,-0.191673,0.009000,0.000000,0.000000,0.719000,0.000000,0.000000,0.000000,-0.107346,0.0,1.000000,0.203828,0.214414,1.000000,0.853195,1,0.00,candidate,1784045795,1784037300
cand-200,ETH,short,2.668176,1.349294,-0.159865,-3.175026,0.185368,0.616667,0.480215,0.021475,0.817578,0.000000,0.091627,-0.035450,-0.040228,0.333333,0.441233,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.672000,0.000893,0.000000,0.220000,0.000000,0.000000,-0.526214,-0.850352,0.000000,-0.000000,0.315923,1.206280,-1.000000,0.777959,0.000000,0.507581,1.000000,0.026210,0.000000,0.002111,0.233535,0.104678,0.003000,0.000000,0.000000,0.055000,0.000000,0.000000,0.000000,0.314664,0.546262,-0.000000,0.005418,0.920160,-1.000000,1.000000,0,0.00,candidate,1784045795,1784037600
cand-201,BTC,long,1.494138,-1.093652,-0.268563,1.958124,0.116207,0.520000,0.949001,0.001572,0.842953,0.000000,0.304470,-0.243420,0.057526,-0.333333,0.334247,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.672000,-0.000893,0.000000,0.220000,0.000000,0.000000,-0.540974,-0.841039,0.000000,0.000000,-0.621989,0.532102,1.000000,0.695407,0.743209,0.972317,0.000000,0.128304,0.000000,0.004276,0.227039,-0.781742,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.314664,0.143862,0.000000,-0.034668,0.810850,1.000000,0.853195,1,0.00,candidate,1784045795,1784037900
cand-202,BTC,long,2.039111,0.433065,0.305840,2.239984,0.118040,0.533333,0.140501,0.001568,0.836313,0.000000,-0.292996,-0.170356,0.059171,-0.333333,0.334247,0.000000,0.000000,1.000000,0.000000,0.000000,0.997989,0.000479,0.672000,-0.000893,0.000000,0.220000,0.014307,0.000000,-0.555570,-0.831470,0.000000,-0.376491,-0.130539,0.614891,1.000000,0.790689,0.823962,0.000000,0.000000,0.176077,0.000000,0.007183,0.218320,-0.379633,0.009000,0.000000,0.000000,0.737000,0.000000,0.000000,0.000000,0.314664,0.252910,0.000000,0.117687,0.617056,1.000000,0.853195,1,0.00,candidate,1784045795,1784038200
cand-203,BTC,long,-0.379700,0.076722,-0.106174,2.205847,0.118407,0.533333,0.730194,0.001569,0.833820,0.000000,0.159155,-0.229097,0.058597,-0.333333,0.334247,0.000000,0.000000,1.000000,0.000000,0.000000,0.811761,-0.041432,0.672000,-0.001087,0.000000,0.220000,0.014307,0.000000,-0.577145,-0.816642,0.000000,0.467352,-0.320818,0.550357,1.000000,0.772874,0.808893,0.000000,0.000000,0.167162,0.000000,0.011745,0.204634,-0.401472,0.018000,0.000000,0.000000,0.978000,0.000000,0.000000,0.000000,0.053903,0.105555,0.000000,0.521735,-0.219493,1.000000,0.706391,1,0.00,candidate,1784045795,1784038500
cand-206,BTC,long,-0.379041,-0.071719,-1.125015,2.100916,0.118667,0.533333,0.103658,0.001568,0.863725,0.000000,-0.045336,-0.451341,0.058635,-0.333333,0.332074,0.000000,0.000000,1.000000,0.000000,0.000000,-1.000000,-0.000000,0.656000,-0.001143,0.000000,0.220000,0.000000,0.000000,-0.594823,-0.803857,0.000000,-1.071587,-0.200776,1.484411,1.000000,0.755059,0.793810,0.000000,0.000000,0.158239,0.000000,0.015107,0.194548,-0.474340,0.012000,0.000000,0.000000,0.771000,0.000000,0.000000,0.000000,-0.261449,0.887681,0.000000,0.039749,-0.325028,1.000000,0.706391,1,0.00,candidate,1784045795,1784038800
cand-209,BTC,long,0.505254,1.501897,0.315442,2.363602,0.120374,0.546667,0.801109,0.001564,0.881618,0.000000,-0.201839,-0.005326,0.057139,-0.333333,0.331405,0.000000,0.000000,1.000000,0.000000,0.000000,-0.329651,0.313714,0.644000,-0.001147,0.000000,0.220000,0.024122,0.000000,-0.639439,-0.768842,0.000000,0.000000,0.414911,1.180607,1.000000,0.861527,0.891631,0.000000,0.000000,0.216109,0.000000,0.024377,0.166737,-0.292469,0.016000,0.000000,0.000000,0.519000,0.000000,0.000000,0.000000,-0.732343,0.804364,0.000000,-0.172675,0.311502,1.000000,0.706391,1,0.00,candidate,1784045795,1784039700
